"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.372631956E1,4.165911078E-1,-4.453215301E-1,9.837775230E0
3.373825193E1,4.237737060E-1,-4.261679053E-1,9.842563629E0
3.375021482E1,4.070142806E-1,-4.357447028E-1,9.861717224E0
3.376217771E1,4.070142806E-1,-4.644751251E-1,9.852140427E0
3.377417112E1,3.711012602E-1,-4.572925270E-1,9.828198433E0
3.378613401E1,3.878606856E-1,-4.381389022E-1,9.837775230E0
3.379614377E1,4.046200812E-1,-4.333505034E-1,9.849745750E0
3.380804563E1,3.830722570E-1,-4.357447028E-1,9.895236015E0
3.382000852E1,3.854664862E-1,-4.381389022E-1,9.859322548E0
3.383200193E1,3.926490843E-1,-4.429273009E-1,9.888052940E0
3.384396482E1,4.046200812E-1,-4.668693244E-1,9.907206535E0
3.385595823E1,3.758896589E-1,-5.195417404E-1,9.854534149E0
3.386596799E1,3.351882398E-1,-4.764461517E-1,9.852140427E0
3.387597776E1,3.519476354E-1,-4.740519226E-1,9.809044838E0
3.388794065E1,4.429273009E-1,-4.285621047E-1,9.883264542E0
3.389795042E1,4.333505034E-1,-4.333505034E-1,9.883264542E0
3.390991331E1,3.663128614E-1,-4.932055473E-1,9.852140427E0
3.391992307E1,3.926490843E-1,-5.099649429E-1,9.864110947E0
3.392993284E1,4.141969085E-1,-4.860229492E-1,9.852140427E0
3.394186521E1,4.141969085E-1,-4.668693244E-1,9.844957352E0
3.395382810E1,3.926490843E-1,-4.836287498E-1,9.821015358E0
3.396579099E1,4.046200812E-1,-5.027823448E-1,9.866505623E0
3.397580076E1,3.878606856E-1,-4.932055473E-1,9.821015358E0
3.398581052E1,5.027823448E-1,-4.692635238E-1,9.902418137E0
3.399780393E1,4.094084799E-1,-4.836287498E-1,9.885659218E0
3.400973630E1,4.046200812E-1,-4.908113480E-1,9.868899345E0
3.402172971E1,4.118026793E-1,-4.860229492E-1,9.844957352E0
3.403366208E1,3.878606856E-1,-4.812345505E-1,9.868899345E0
3.404565549E1,3.758896589E-1,-5.219359994E-1,9.868899345E0
3.405566526E1,3.902548850E-1,-5.027823448E-1,9.859322548E0
3.406762815E1,3.734954596E-1,-4.932055473E-1,9.828198433E0
3.407953000E1,3.878606856E-1,-4.764461517E-1,9.856928825E0
3.409149290E1,3.950432837E-1,-4.572925270E-1,9.844957352E0
3.410150266E1,3.950432837E-1,-4.620809257E-1,9.861717224E0
3.411349607E1,3.447650373E-1,-4.596867263E-1,9.866505623E0
3.412542844E1,3.471592367E-1,-4.596867263E-1,9.828198433E0
3.413543821E1,3.878606856E-1,-4.548983276E-1,9.856928825E0
3.414544797E1,3.806780577E-1,-4.429273009E-1,9.856928825E0
3.415744138E1,3.902548850E-1,-4.836287498E-1,9.866505623E0
3.416943479E1,4.237737060E-1,-4.955997467E-1,9.888052940E0
3.418142820E1,4.357447028E-1,-4.908113480E-1,9.883264542E0
3.419336057E1,4.261679053E-1,-4.860229492E-1,9.919178009E0
3.420535398E1,4.165911078E-1,-5.027823448E-1,9.900024414E0
3.421731687E1,3.639186621E-1,-5.123591423E-1,9.885659218E0
3.422732664E1,3.711012602E-1,-5.099649429E-1,9.844957352E0
3.423733640E1,3.687070608E-1,-4.620809257E-1,9.804255486E0
3.424929929E1,3.711012602E-1,-5.075707436E-1,9.694122314E0
3.425930906E1,3.950432837E-1,-4.453215301E-1,9.739612579E0
3.426931882E1,4.548983276E-1,-4.118026793E-1,9.830592155E0
3.428128171E1,4.070142806E-1,-5.051765442E-1,9.947908401E0
3.429132200E1,4.165911078E-1,-5.626373887E-1,9.900024414E0
3.430322385E1,4.405331016E-1,-5.386953950E-1,9.840168953E0
3.431518674E1,4.118026793E-1,-4.716577232E-1,9.909601212E0
3.432711912E1,3.902548850E-1,-4.740519226E-1,9.864110947E0
3.433712888E1,3.615244627E-1,-4.596867263E-1,9.871294022E0
3.434713865E1,3.782838583E-1,-4.620809257E-1,9.900024414E0
3.435714841E1,3.711012602E-1,-4.644751251E-1,9.847352028E0
3.436905027E1,3.974374831E-1,-4.692635238E-1,9.828198433E0
3.438101316E1,3.615244627E-1,-5.171475410E-1,9.818621635E0
3.439102292E1,3.519476354E-1,-5.147533417E-1,9.828198433E0
3.440298582E1,3.902548850E-1,-5.386953950E-1,9.821015358E0
3.441497922E1,3.926490843E-1,-5.003881454E-1,9.876082420E0
3.442694211E1,4.070142806E-1,-4.955997467E-1,9.926360130E0
3.443695188E1,4.046200812E-1,-4.955997467E-1,9.943120003E0
3.444696164E1,3.830722570E-1,-5.075707436E-1,9.880870819E0
3.445697141E1,3.926490843E-1,-4.812345505E-1,9.866505623E0
3.446893430E1,3.902548850E-1,-4.644751251E-1,9.830592155E0
3.447894407E1,3.711012602E-1,-4.644751251E-1,9.847352028E0
3.449087644E1,3.974374831E-1,-4.525041282E-1,9.837775230E0
3.450277830E1,3.902548850E-1,-4.764461517E-1,9.811438560E0
3.451477170E1,3.591302633E-1,-4.596867263E-1,9.818621635E0
3.452673460E1,3.830722570E-1,-4.405331016E-1,9.828198433E0
3.453866697E1,4.022258818E-1,-4.668693244E-1,9.907206535E0
3.455066038E1,4.046200812E-1,-4.955997467E-1,9.909601212E0
3.456067014E1,3.830722570E-1,-4.932055473E-1,9.876082420E0
3.457263303E1,3.615244627E-1,-5.123591423E-1,9.868899345E0
3.458462644E1,3.711012602E-1,-5.003881454E-1,9.842563629E0
3.459463621E1,3.519476354E-1,-5.123591423E-1,9.852140427E0
3.460659910E1,3.711012602E-1,-4.884171486E-1,9.861717224E0
3.461660886E1,3.854664862E-1,-4.955997467E-1,9.885659218E0
3.462854124E1,3.758896589E-1,-4.932055473E-1,9.868899345E0
3.464047361E1,3.495534360E-1,-5.267243981E-1,9.801861763E0
3.465048337E1,3.687070608E-1,-5.075707436E-1,9.821015358E0
3.466049314E1,3.711012602E-1,-5.219359994E-1,9.847352028E0
3.467245603E1,3.902548850E-1,-4.908113480E-1,9.873687744E0
3.468246580E1,3.974374831E-1,-4.764461517E-1,9.878476143E0
3.469439817E1,4.022258818E-1,-4.955997467E-1,9.900024414E0
3.470633054E1,4.022258818E-1,-4.860229492E-1,9.897629738E0
3.471826292E1,3.711012602E-1,-4.668693244E-1,9.835380554E0
3.472827268E1,3.639186621E-1,-4.788403511E-1,9.809044838E0
3.474020505E1,3.782838583E-1,-5.147533417E-1,9.797073364E0
3.475219846E1,3.758896589E-1,-5.075707436E-1,9.823410034E0
3.476413084E1,3.902548850E-1,-4.955997467E-1,9.888052940E0
3.477414060E1,4.094084799E-1,-5.291185975E-1,9.911994934E0
3.478415037E1,4.094084799E-1,-5.458779931E-1,9.902418137E0
3.479611326E1,3.663128614E-1,-5.434837937E-1,9.907206535E0
3.480807615E1,3.639186621E-1,-4.955997467E-1,9.852140427E0
3.481808591E1,3.447650373E-1,-4.644751251E-1,9.830592155E0
3.483004880E1,3.591302633E-1,-4.453215301E-1,9.806650162E0
3.484005857E1,3.591302633E-1,-4.596867263E-1,9.768342972E0
3.485205198E1,3.734954596E-1,-4.381389022E-1,9.777919769E0
3.486401487E1,4.070142806E-1,-4.381389022E-1,9.852140427E0
3.487594724E1,4.118026793E-1,-4.668693244E-1,9.919178009E0
3.488794065E1,3.782838583E-1,-5.171475410E-1,9.916783333E0
3.489795042E1,3.758896589E-1,-5.458779931E-1,9.919178009E0
3.490991331E1,3.830722570E-1,-5.554547906E-1,9.885659218E0
3.491992307E1,3.806780577E-1,-5.506663918E-1,9.844957352E0
3.493182493E1,3.926490843E-1,-5.003881454E-1,9.830592155E0
3.494378782E1,3.639186621E-1,-4.932055473E-1,9.868899345E0
3.495379758E1,3.639186621E-1,-4.908113480E-1,9.868899345E0
3.496579099E1,3.734954596E-1,-4.836287498E-1,9.823410034E0
3.497772336E1,3.567360640E-1,-4.716577232E-1,9.828198433E0
3.498773313E1,3.663128614E-1,-4.548983276E-1,9.825803757E0
3.499969602E1,3.663128614E-1,-4.955997467E-1,9.830592155E0
3.501165891E1,3.639186621E-1,-5.051765442E-1,9.840168953E0
3.502166868E1,4.118026793E-1,-5.243301988E-1,9.871294022E0
3.503167844E1,4.165911078E-1,-5.075707436E-1,9.885659218E0
3.504361082E1,4.094084799E-1,-4.908113480E-1,9.900024414E0
3.505362058E1,3.878606856E-1,-4.668693244E-1,9.880870819E0
3.506558347E1,4.022258818E-1,-5.075707436E-1,9.876082420E0
3.507559324E1,3.902548850E-1,-5.099649429E-1,9.849745750E0
3.508752561E1,3.447650373E-1,-5.291185975E-1,9.777919769E0
3.509945798E1,3.519476354E-1,-5.123591423E-1,9.782708168E0
3.511139036E1,3.878606856E-1,-5.051765442E-1,9.837775230E0
3.512329221E1,4.070142806E-1,-5.410895944E-1,9.868899345E0
3.513330198E1,4.213795066E-1,-5.147533417E-1,9.868899345E0
3.514526487E1,3.830722570E-1,-5.147533417E-1,9.866505623E0
3.515527463E1,3.974374831E-1,-4.668693244E-1,9.895236015E0
3.516726804E1,3.806780577E-1,-4.572925270E-1,9.876082420E0
3.517926145E1,3.495534360E-1,-4.596867263E-1,9.883264542E0
3.519119382E1,3.495534360E-1,-4.644751251E-1,9.811438560E0
3.520312620E1,3.471592367E-1,-4.884171486E-1,9.785101891E0
3.521313596E1,3.830722570E-1,-4.955997467E-1,9.849745750E0
3.522314573E1,4.046200812E-1,-4.908113480E-1,9.847352028E0
3.523513914E1,3.950432837E-1,-5.027823448E-1,9.852140427E0
3.524713254E1,3.854664862E-1,-5.291185975E-1,9.837775230E0
3.525909543E1,3.998316824E-1,-4.908113480E-1,9.885659218E0
3.527108884E1,4.094084799E-1,-4.572925270E-1,9.876082420E0
3.528308225E1,3.854664862E-1,-4.860229492E-1,9.861717224E0
3.529501462E1,3.902548850E-1,-5.075707436E-1,9.859322548E0
3.530697752E1,3.687070608E-1,-4.692635238E-1,9.844957352E0
3.531698728E1,4.022258818E-1,-4.596867263E-1,9.847352028E0
3.532891965E1,3.830722570E-1,-4.620809257E-1,9.866505623E0
3.533892942E1,3.878606856E-1,-5.123591423E-1,9.837775230E0
3.535089231E1,3.639186621E-1,-5.410895944E-1,9.844957352E0
3.536288572E1,3.615244627E-1,-5.506663918E-1,9.842563629E0
3.537484861E1,3.758896589E-1,-5.243301988E-1,9.844957352E0
3.538681150E1,4.070142806E-1,-5.003881454E-1,9.849745750E0
3.539682126E1,3.830722570E-1,-5.123591423E-1,9.866505623E0
3.540881467E1,3.878606856E-1,-4.979939461E-1,9.885659218E0
3.542068601E1,3.519476354E-1,-4.955997467E-1,9.861717224E0
3.543069578E1,3.711012602E-1,-4.860229492E-1,9.897629738E0
3.544268918E1,3.399766386E-1,-4.812345505E-1,9.861717224E0
3.545269895E1,3.280056417E-1,-4.644751251E-1,9.801861763E0
3.546466184E1,3.423708379E-1,-4.429273009E-1,9.792284966E0
3.547665525E1,3.878606856E-1,-4.620809257E-1,9.832986832E0
3.548858762E1,3.974374831E-1,-5.099649429E-1,9.854534149E0
3.550055051E1,4.165911078E-1,-5.147533417E-1,9.876082420E0
3.551248289E1,3.854664862E-1,-5.267243981E-1,9.907206535E0
3.552444578E1,4.189853072E-1,-4.836287498E-1,9.909601212E0
3.553643918E1,3.950432837E-1,-4.955997467E-1,9.876082420E0
3.554840208E1,3.543418646E-1,-5.051765442E-1,9.801861763E0
3.556033445E1,3.663128614E-1,-4.979939461E-1,9.816226959E0
3.557226682E1,3.998316824E-1,-4.740519226E-1,9.797073364E0
3.558426023E1,3.950432837E-1,-4.572925270E-1,9.835380554E0
3.559427000E1,3.878606856E-1,-4.740519226E-1,9.854534149E0
3.560623289E1,3.806780577E-1,-5.219359994E-1,9.883264542E0
3.561624265E1,3.878606856E-1,-4.955997467E-1,9.892841339E0
3.562625242E1,3.830722570E-1,-4.740519226E-1,9.897629738E0
3.563824583E1,3.375824392E-1,-5.003881454E-1,9.864110947E0
3.565023923E1,3.256114423E-1,-4.932055473E-1,9.825803757E0
3.566220212E1,3.543418646E-1,-4.501099288E-1,9.849745750E0
3.567221189E1,3.782838583E-1,-4.309563041E-1,9.873687744E0
3.568414426E1,3.902548850E-1,-4.141969085E-1,9.852140427E0
3.569610715E1,3.878606856E-1,-4.548983276E-1,9.840168953E0
3.570810056E1,3.998316824E-1,-4.908113480E-1,9.842563629E0
3.571811033E1,4.070142806E-1,-5.363011956E-1,9.911994934E0
3.573007322E1,4.094084799E-1,-5.770025849E-1,9.916783333E0
3.574008298E1,3.687070608E-1,-6.009446383E-1,9.892841339E0
3.575009275E1,3.184288144E-1,-5.817909837E-1,9.883264542E0
3.576208616E1,3.303998411E-1,-5.123591423E-1,9.849745750E0
3.577407956E1,3.734954596E-1,-4.548983276E-1,9.797073364E0
3.578601194E1,3.902548850E-1,-4.572925270E-1,9.818621635E0
3.579602170E1,3.782838583E-1,-4.501099288E-1,9.801861763E0
3.580801511E1,3.950432837E-1,-4.596867263E-1,9.828198433E0
3.582000852E1,4.213795066E-1,-4.764461517E-1,9.878476143E0
3.583200193E1,3.854664862E-1,-4.860229492E-1,9.868899345E0
3.584399534E1,3.830722570E-1,-4.812345505E-1,9.892841339E0
3.585598875E1,3.926490843E-1,-4.644751251E-1,9.876082420E0
3.586795164E1,4.070142806E-1,-4.860229492E-1,9.892841339E0
3.587796140E1,4.022258818E-1,-4.644751251E-1,9.883264542E0
3.588995481E1,4.118026793E-1,-4.668693244E-1,9.880870819E0
3.590191770E1,3.926490843E-1,-4.860229492E-1,9.842563629E0
3.591192747E1,3.711012602E-1,-4.884171486E-1,9.806650162E0
3.592389036E1,3.471592367E-1,-5.003881454E-1,9.797073364E0
3.593390012E1,3.639186621E-1,-4.979939461E-1,9.811438560E0
3.594586301E1,3.711012602E-1,-4.860229492E-1,9.842563629E0
3.595587278E1,3.974374831E-1,-4.740519226E-1,9.880870819E0
3.596783567E1,3.806780577E-1,-4.596867263E-1,9.878476143E0
3.597973752E1,3.878606856E-1,-4.548983276E-1,9.911994934E0
3.599163938E1,3.926490843E-1,-4.572925270E-1,9.916783333E0
3.600357175E1,3.854664862E-1,-4.716577232E-1,9.900024414E0
3.601358152E1,3.711012602E-1,-4.908113480E-1,9.823410034E0
3.602554441E1,3.327940404E-1,-4.740519226E-1,9.809044838E0
3.603555418E1,3.734954596E-1,-4.525041282E-1,9.813833237E0
3.604748655E1,3.734954596E-1,-4.357447028E-1,9.801861763E0
3.605944944E1,3.878606856E-1,-4.716577232E-1,9.844957352E0
3.607144285E1,3.902548850E-1,-4.860229492E-1,9.868899345E0
3.608343626E1,4.165911078E-1,-4.620809257E-1,9.914389610E0
3.609536863E1,3.926490843E-1,-4.668693244E-1,9.911994934E0
3.610733152E1,3.687070608E-1,-4.620809257E-1,9.888052940E0
3.611932493E1,3.447650373E-1,-4.692635238E-1,9.885659218E0
3.613128782E1,3.687070608E-1,-4.860229492E-1,9.837775230E0
3.614328122E1,3.854664862E-1,-4.644751251E-1,9.811438560E0
3.615527463E1,3.734954596E-1,-4.429273009E-1,9.804255486E0
3.616720701E1,3.471592367E-1,-4.261679053E-1,9.840168953E0
3.617910886E1,4.189853072E-1,-4.333505034E-1,9.806650162E0
3.618911863E1,3.974374831E-1,-4.525041282E-1,9.864110947E0
3.620108152E1,3.902548850E-1,-4.453215301E-1,9.871294022E0
3.621109128E1,3.998316824E-1,-4.620809257E-1,9.864110947E0
3.622110105E1,3.950432837E-1,-4.525041282E-1,9.890447617E0
3.623306394E1,4.309563041E-1,-4.477157295E-1,9.883264542E0
3.624502683E1,3.280056417E-1,-4.261679053E-1,9.847352028E0
3.625702024E1,3.711012602E-1,-3.854664862E-1,9.849745750E0
3.626901365E1,3.854664862E-1,-4.141969085E-1,9.883264542E0
3.628100706E1,3.734954596E-1,-4.285621047E-1,9.907206535E0
3.629300046E1,3.950432837E-1,-4.213795066E-1,9.864110947E0
3.630496335E1,3.711012602E-1,-4.237737060E-1,9.811438560E0
3.631497312E1,3.782838583E-1,-4.046200812E-1,9.806650162E0
3.632693601E1,4.213795066E-1,-3.950432837E-1,9.797073364E0
3.633694578E1,4.141969085E-1,-3.806780577E-1,9.821015358E0
3.634890867E1,3.926490843E-1,-4.165911078E-1,9.852140427E0
3.636090208E1,4.141969085E-1,-4.118026793E-1,9.900024414E0
3.637091184E1,3.950432837E-1,-4.046200812E-1,9.909601212E0
3.638281370E1,3.687070608E-1,-3.974374831E-1,9.914389610E0
3.639474607E1,3.687070608E-1,-3.974374831E-1,9.890447617E0
3.640664792E1,3.711012602E-1,-3.926490843E-1,9.888052940E0
3.641665769E1,3.782838583E-1,-3.830722570E-1,9.849745750E0
3.642862058E1,3.711012602E-1,-3.591302633E-1,9.797073364E0
3.644061399E1,3.399766386E-1,-3.806780577E-1,9.751583099E0
3.645257688E1,3.854664862E-1,-3.974374831E-1,9.823410034E0
3.646447874E1,4.022258818E-1,-3.902548850E-1,9.861717224E0
3.647644163E1,4.046200812E-1,-3.591302633E-1,9.878476143E0
3.648840452E1,4.189853072E-1,-3.639186621E-1,9.852140427E0
3.649841428E1,4.022258818E-1,-3.782838583E-1,9.871294022E0
3.650842405E1,3.734954596E-1,-3.615244627E-1,9.909601212E0
3.651843381E1,3.806780577E-1,-3.711012602E-1,9.885659218E0
3.652844358E1,4.165911078E-1,-3.375824392E-1,9.962273598E0
3.654040647E1,3.543418646E-1,-3.758896589E-1,9.842563629E0
3.655233884E1,3.639186621E-1,-3.543418646E-1,9.847352028E0
3.656234861E1,3.878606856E-1,-3.256114423E-1,9.806650162E0
3.657434202E1,3.711012602E-1,-2.896983922E-1,9.816226959E0
3.658627439E1,3.351882398E-1,-3.495534360E-1,9.806650162E0
3.659820676E1,3.543418646E-1,-3.327940404E-1,9.890447617E0
3.661020017E1,4.165911078E-1,-3.351882398E-1,9.892841339E0
3.662219358E1,4.022258818E-1,-3.399766386E-1,9.911994934E0
3.663220334E1,4.285621047E-1,-2.729389966E-1,9.911994934E0
3.664410520E1,4.213795066E-1,-2.681505978E-1,9.854534149E0
3.665606809E1,4.237737060E-1,-2.633621991E-1,9.878476143E0
3.666607786E1,4.309563041E-1,-2.609679997E-1,9.873687744E0
3.667608762E1,4.357447028E-1,-2.968810201E-1,9.847352028E0
3.668808103E1,3.998316824E-1,-3.375824392E-1,9.868899345E0
3.670004392E1,3.615244627E-1,-3.375824392E-1,9.880870819E0
3.671005369E1,3.567360640E-1,-3.280056417E-1,9.895236015E0
3.672201658E1,3.543418646E-1,-3.160346150E-1,9.797073364E0
3.673202634E1,4.022258818E-1,-3.160346150E-1,9.825803757E0
3.674398923E1,3.758896589E-1,-3.016694188E-1,9.804255486E0
3.675595212E1,4.046200812E-1,-2.825157940E-1,9.840168953E0
3.676788450E1,4.022258818E-1,-2.681505978E-1,9.830592155E0
3.677981687E1,3.974374831E-1,-2.537853718E-1,9.837775230E0
3.679181028E1,4.189853072E-1,-2.489969730E-1,9.864110947E0
3.680377317E1,4.141969085E-1,-2.849099934E-1,9.847352028E0
3.681378293E1,4.525041282E-1,-2.681505978E-1,9.866505623E0
3.682379270E1,4.453215301E-1,-2.370259613E-1,9.871294022E0
3.683578611E1,4.453215301E-1,-2.753331959E-1,9.876082420E0
3.684777952E1,4.309563041E-1,-2.777273953E-1,9.909601212E0
3.685974241E1,4.309563041E-1,-2.896983922E-1,9.859322548E0
3.687173582E1,3.830722570E-1,-2.801215947E-1,9.861717224E0
3.688369871E1,4.094084799E-1,-2.418143749E-1,9.866505623E0
3.689370847E1,4.118026793E-1,-2.633621991E-1,9.852140427E0
3.690567136E1,3.854664862E-1,-2.729389966E-1,9.844957352E0
3.691568113E1,3.854664862E-1,-2.537853718E-1,9.806650162E0
3.692767454E1,3.950432837E-1,-2.035071403E-1,9.837775230E0
3.693966794E1,4.381389022E-1,-2.202665508E-1,9.835380554E0
3.695160032E1,4.094084799E-1,-2.370259613E-1,9.859322548E0
3.696356321E1,4.141969085E-1,-2.394201756E-1,9.897629738E0
3.697357297E1,4.070142806E-1,-2.370259613E-1,9.892841339E0
3.698358274E1,4.118026793E-1,-2.178723514E-1,9.888052940E0
3.699557615E1,3.902548850E-1,-2.082955539E-1,9.876082420E0
3.700753904E1,3.950432837E-1,-2.394201756E-1,9.866505623E0
3.701953245E1,4.094084799E-1,-2.274491638E-1,9.873687744E0
3.703152585E1,4.022258818E-1,-2.274491638E-1,9.856928825E0
3.704348875E1,3.926490843E-1,-2.274491638E-1,9.856928825E0
3.705349851E1,3.950432837E-1,-2.298433632E-1,9.864110947E0
3.706546140E1,4.022258818E-1,-2.106897533E-1,9.890447617E0
3.707547117E1,3.758896589E-1,-2.035071403E-1,9.883264542E0
3.708746458E1,4.165911078E-1,-1.723825186E-1,9.864110947E0
3.709942747E1,3.974374831E-1,-2.226607651E-1,9.859322548E0
3.710943723E1,3.806780577E-1,-2.489969730E-1,9.871294022E0
3.711944700E1,4.094084799E-1,-2.274491638E-1,9.866505623E0
3.713144040E1,4.070142806E-1,-2.059013397E-1,9.897629738E0
3.714340330E1,3.998316824E-1,-2.011129409E-1,9.914389610E0
3.715341306E1,3.950432837E-1,-2.059013397E-1,9.876082420E0
3.716540647E1,3.950432837E-1,-2.370259613E-1,9.840168953E0
3.717739988E1,4.309563041E-1,-2.370259613E-1,9.797073364E0
3.718740964E1,4.237737060E-1,-1.771709323E-1,9.818621635E0
3.719937253E1,4.165911078E-1,-1.963245422E-1,9.797073364E0
3.720938230E1,4.070142806E-1,-1.867477298E-1,9.828198433E0
3.721939206E1,4.046200812E-1,-2.106897533E-1,9.859322548E0
3.723138547E1,4.189853072E-1,-2.298433632E-1,9.861717224E0
3.724337888E1,4.094084799E-1,-2.082955539E-1,9.933543205E0
3.725338865E1,4.381389022E-1,-2.178723514E-1,9.943120003E0
3.726535154E1,4.046200812E-1,-2.226607651E-1,9.897629738E0
3.727734495E1,3.926490843E-1,-1.987187415E-1,9.868899345E0
3.728735471E1,4.022258818E-1,-1.843535304E-1,9.852140427E0
3.729931760E1,3.950432837E-1,-1.556231081E-1,9.811438560E0
3.730932737E1,3.974374831E-1,-1.675941199E-1,9.823410034E0
3.732129026E1,3.854664862E-1,-1.915361285E-1,9.830592155E0
3.733328367E1,3.902548850E-1,-1.675941199E-1,9.830592155E0
3.734329343E1,4.189853072E-1,-1.795651317E-1,9.883264542E0
3.735522581E1,4.046200812E-1,-1.843535304E-1,9.890447617E0
3.736712766E1,4.046200812E-1,-1.675941199E-1,9.926360130E0
3.737713743E1,4.237737060E-1,-1.436520964E-1,9.921571732E0
3.738910032E1,4.189853072E-1,-1.580173075E-1,9.919178009E0
3.739911008E1,4.405331016E-1,-1.843535304E-1,9.902418137E0
3.741110349E1,4.453215301E-1,-1.364694983E-1,9.923966408E0
3.742306638E1,3.854664862E-1,-2.322375625E-1,9.792284966E0
3.743505979E1,3.758896589E-1,-1.819593310E-1,9.718064308E0
3.744702268E1,4.309563041E-1,-1.149216816E-1,9.722852707E0
3.745895505E1,4.309563041E-1,-1.077390760E-1,9.854534149E0
3.747091794E1,4.357447028E-1,-1.771709323E-1,9.890447617E0
3.748291135E1,4.285621047E-1,-2.322375625E-1,9.969455719E0
3.749292112E1,4.261679053E-1,-2.059013397E-1,9.945513725E0
3.750485349E1,4.429273009E-1,-1.771709323E-1,9.916783333E0
3.751681638E1,4.070142806E-1,-1.412578970E-1,9.840168953E0
3.752682615E1,4.357447028E-1,-1.556231081E-1,9.787496567E0
3.753683591E1,4.046200812E-1,-1.412578970E-1,9.787496567E0
3.754684568E1,4.261679053E-1,-1.316810995E-1,9.809044838E0
3.755880857E1,4.118026793E-1,-1.508347094E-1,9.806650162E0
3.756881834E1,3.878606856E-1,-1.412578970E-1,9.825803757E0
3.758078122E1,4.070142806E-1,-1.316810995E-1,9.880870819E0
3.759268308E1,3.663128614E-1,-1.484405100E-1,9.916783333E0
3.760458494E1,3.758896589E-1,-1.412578970E-1,9.916783333E0
3.761657834E1,4.094084799E-1,-1.460463107E-1,9.926360130E0
3.762854124E1,4.381389022E-1,-1.125274822E-1,9.909601212E0
3.763855100E1,4.525041282E-1,-1.556231081E-1,9.873687744E0
3.765048337E1,4.309563041E-1,-1.580173075E-1,9.828198433E0
3.766241575E1,4.453215301E-1,-1.436520964E-1,9.847352028E0
3.767437864E1,4.333505034E-1,-1.915361285E-1,9.844957352E0
3.768637205E1,4.189853072E-1,-1.867477298E-1,9.837775230E0
3.769830442E1,3.974374831E-1,-1.675941199E-1,9.842563629E0
3.771029783E1,4.118026793E-1,-1.340752989E-1,9.866505623E0
3.772223020E1,4.237737060E-1,-1.005564705E-1,9.849745750E0
3.773422361E1,4.141969085E-1,-9.337386489E-2,9.871294022E0
3.774618650E1,4.309563041E-1,-1.340752989E-1,9.883264542E0
3.775814939E1,4.213795066E-1,-1.771709323E-1,9.888052940E0
3.776815916E1,4.333505034E-1,-1.651999205E-1,9.878476143E0
3.778009153E1,4.070142806E-1,-1.699883193E-1,9.842563629E0
3.779205442E1,4.429273009E-1,-1.316810995E-1,9.830592155E0
3.780206418E1,4.261679053E-1,-1.149216816E-1,9.876082420E0
3.781405759E1,4.094084799E-1,-1.292868853E-1,9.866505623E0
3.782602048E1,3.854664862E-1,-1.364694983E-1,9.856928825E0
3.783801389E1,3.878606856E-1,-1.412578970E-1,9.842563629E0
3.785000730E1,3.950432837E-1,-1.244984865E-1,9.849745750E0
3.786193967E1,4.213795066E-1,-1.484405100E-1,9.864110947E0
